cataid	logmstar
251562	10.7829
251563	8.85746
251564	9.2656
251566	10.9719
251572	8.53311
251573	9.77527
251574	10.4496
251575	9.67222
251576	10.5609
251577	10.4623
251578	10.4771
251580	10.413
251581	9.98874
251582	10.8541
251583	10.8687
251584	10.9445
251585	10.8927
251586	10.5906
251587	11.1289
251588	10.9588
251589	10.1343
251590	10.1772
251591	11.4157
251592	10.3636
251593	10.2388
251594	11.3093
251595	10.8031
251596	9.72533
251597	10.6542
251598	10.8023
251599	10.8976
251600	10.6145
251601	10.6334
251602	9.56046
251603	10.1869
251604	10.6058
251605	10.6201
251606	11.2258
251607	8.70695
251608	9.42535
251609	10.7714
251610	9.18454
251611	10.1295
251612	9.53683
251613	10.3734
251614	10.3734
251615	10.6724
251616	10.4847
251617	11.2631
251618	10.4507
251619	10.7405
251620	9.63177
251621	9.94395
251622	10.6364
251623	9.94477
251624	10.8638
251625	11.2813
251631	10.3539
251632	10.3866
251633	10.5998
251634	10.3793
251635	11.0792
251636	9.99084
251637	10.6534
251638	10.0948
251639	11.3407
251640	10.0338
251641	10.3322
251642	10.1665
251643	9.6438
251644	10.4811
251646	11.0148
251647	11.1636
251648	9.49762
251649	10.8371
251650	9.95964
251651	10.7681
251652	11.0787
251653	10.6477
251654	10.6497
251655	10.9524
251656	10.3498
251657	10.6013
251658	8.7348
251659	10.7999
251660	10.6687
251661	10.638
251662	10.8612
251663	11.1741
251664	10.5774
251665	10.7983
251666	11.4742
251667	10.9781
251668	11.0332
251669	10.0149
251670	9.22897
251671	10.779
251672	10.6791
251673	10.13
251674	11.1438
251675	10.6843
251676	10.6273
251677	10.6991
251678	10.4541
251679	11.0693
251680	10.7461
251681	9.68253
251682	10.685
251683	10.612
251684	11.1804
251685	10.7417
251686	10.0176
251687	11.1492
251688	10.2551
251689	10.8989
251690	10.848
251691	10.1114
251692	10.405
251693	9.64495
251694	11.099
251695	9.60191
251696	11.2299
251697	10.7899
251698	10.7367
251699	11.1099
251700	10.7336
251701	10.7564
251702	10.6242
251703	9.81986
251704	9.36981
251705	10.0349
251706	10.9305
251707	10.8618
251708	10.7449
251709	9.50037
251710	10.7316
251711	10.3854
251712	9.36316
251713	10.7132
251714	10.5305
251715	9.94744
251716	10.331
251717	10.0665
251718	11.1444
251719	10.2646
251720	10.661
251721	9.80707
251722	10.6685
251723	10.0581
251724	9.69309
251725	10.8427
251726	9.71153
251727	9.93269
251728	10.6232
251729	10.692
251730	10.7043
251731	10.0364
251732	10.6948
251733	10.8343
251734	10.3981
251735	10.167
251736	10.6977
251737	10.6408
251738	10.4835
251739	11.1255
251740	11.3276
251741	10.811
251742	10.4372
251743	10.3405
251744	10.8185
251745	9.51336
251746	10.6417
251747	9.99481
251748	10.5855
251749	10.5958
251750	10.2547
251751	10.0989
251753	11.0809
251755	9.91835
251756	10.3999
251757	10.9579
251758	10.5521
251759	10.5046
251760	10.7115
251761	9.85735
251762	10.9015
251763	10.7035
251764	11.0843
251765	11.25
251766	10.2032
251767	10.9919
251768	11.0895
251769	10.0781
251770	9.23149
251771	9.82626
251772	10.2527
251773	11.1132
251774	10.5175
251775	11.0468
251776	9.85354
251777	10.5653
251778	11.0414
251786	10.089
251789	10.164
251790	10.2298
251791	10.4897
251792	10.7073
251793	10.302
251794	10.3689
251795	10.5319
251796	9.53294
251797	10.5009
251798	10.7844
251799	9.70909
251800	11.4278
251801	10.603
251802	10.8563
251803	10.8649
251804	10.6322
251805	9.72937
251806	9.70076
251807	9.67922
251808	9.90611
251809	9.57947
251811	10.6047
251812	10.8792
251814	9.85316
251815	10.21
251816	10.4354
251817	10.5674
251818	10.5503
251819	10.4414
251820	11.0039
251821	10.5803
251822	10.2945
251823	10.871
251824	11.0236
251825	10.9031
251826	10.9263
251827	10.8179
251828	10.7741
251829	10.824
251830	10.5691
251831	11.0573
251832	10.6525
251833	10.3937
251834	9.60795
251835	9.96182
251836	10.4711
251837	10.8494
251838	9.97479
251839	9.84643
251840	11.2136
251841	10.4603
251842	10.6652
251844	10.4191
251845	11.1643
251846	10.6612
251847	10.1889
251848	9.05036
251849	10.9666
251850	11.14
251851	11.2802
251853	9.21306
251854	9.52849
251856	10.3313
251857	10.6684
251858	10.5484
251859	10.1369
251860	10.2688
251861	10.4546
251862	11.2328
251864	9.81294
251867	10.6307
251868	10.3005
251869	10.2117
251870	10.8244
251871	11.5135
251872	10.9291
251873	10.4313
251874	10.8156
251875	10.6093
251876	10.7094
251877	10.9387
251879	10.1399
251880	10.9118
251881	10.7752
251882	9.56699
251883	9.59142
251884	9.81711
251885	10.8681
251886	9.67396
251887	11.3708
251888	10.6518
251889	9.72518
251890	10.6815
251891	10.0524
251892	9.33628
251893	10.2853
251894	10.6552
251895	10.8912
251896	10.3948
251897	10.3752
251898	8.87046
251899	9.92607
251900	10.7427
251901	11.0843
251902	10.624
251903	11.0372
251904	10.3431
251905	8.57369
251909	11.2485
251910	11.8316
251911	10.0715
251912	9.84971
251913	10.4363
251914	10.6917
251915	10.2975
251916	10.3065
251917	10.8458
251919	11.1
251920	10.596
251921	10.0382
251923	11.6424
251924	11.2121
251926	8.55817
251928	10.5478
251929	10.4711
251930	8.68368
251931	10.1005
251932	10.5594
251933	10.5394
251934	10.6635
251935	10.4704
251936	10.7478
251940	10.8764
251941	11.1559
251948	10.532
251949	11.2655
251950	10.1892
251951	10.4023
251953	9.90046
251954	10.6969
251955	10.0598
251958	10.9478
251959	10.9929
251960	10.7272
251961	10.8843
251962	10.1579
251967	10.4929
251972	10.817
251973	10.6401
251974	9.27575
251975	9.23577
251976	8.93862
251977	10.8255
251978	11.065
251979	10.3751
251980	10.5305
251981	10.0736
251982	10.6321
251983	8.72614
251984	9.94753
251986	10.667
251987	10.2519
251988	10.9389
251990	10.8138
251991	9.77574
251992	10.7381
251993	9.75004
251994	9.38548
251995	10.3912
251998	10.3794
251999	10.7755
252000	10.7051
252003	10.1827
252004	10.5976
252005	10.3986
252006	10.0615
252007	9.85496
252008	9.03702
252009	11.08
252010	9.21824
252011	11.0908
252013	10.4599
252014	10.3045
252017	10.9613
252020	9.12516
252021	10.17
252022	10.4342
252023	11.0319
252024	10.1838
252025	10.1419
252027	10.0452
252028	11.0533
252029	10.736
252030	8.79178
252031	10.152
252032	9.96922
252034	11.5659
252035	9.96538
252037	9.65891
252039	10.6729
252040	11.0612
252045	10.1592
252047	10.6284
252048	10.7093
252049	10.7048
252050	9.70537
252051	9.69112
252053	10.4648
252054	11.1078
252055	10.6951
252056	10.386
252057	9.95133
252058	10.492
252060	8.6922
252061	10.8135
252062	10.6641
252064	11.074
252065	10.1787
252066	8.63001
252067	10.8566
252068	10.5125
252069	10.4057
252070	10.5969
252071	10.504
252072	10.6423
252073	10.7318
252075	9.80758
252076	10.5137
252077	9.72383
252081	9.33317
252082	10.5076
252083	10.7651
252084	10.6629
252085	10.5437
252086	10.7148
252087	9.88943
252088	9.98293
252089	10.8818
252090	10.976
252091	9.32912
252092	10.0031
252093	10.0296
252094	9.52047
252095	11.1209
252096	10.5609
252097	11.1028
252098	9.36754
252100	10.1891
252101	10.0585
252102	9.34578
252103	10.5385
252104	10.958
252105	10.2342
252106	10.6116
252107	10.5772
252108	10.3144
252109	10.3817
252114	10.5
252116	10.9752
252118	10.4709
252119	10.6817
252125	10.1646
252127	9.6161
252129	10.454
252130	10.3628
252131	9.553
252132	10.9564
252133	10.9293
252134	11.2355
252135	10.5606
252136	9.30196
252137	10.838
252138	10.7853
252139	9.06648
252140	10.9355
252142	10.9952
252143	10.4286
252144	11.1058
252145	10.7289
252146	10.7845
252147	11.0014
252148	10.2806
252149	11.1941
252153	10.8868
252154	10.646
252155	10.3832
252156	9.39577
252157	10.8287
252158	10.7824
252159	10.8816
252160	9.84062
252161	10.2293
252162	10.5463
252163	10.5329
252164	10.1741
252165	10.7344
252166	10.8336
252167	9.91521
252168	9.12045
252169	9.55565
252170	9.55547
252171	9.88098
252172	9.06064
252173	9.22721
252174	9.65589
252175	10.7557
252176	10.0148
252177	10.8571
252178	10.3628
252179	9.03813
252181	10.2769
252182	10.6551
252183	9.10693
252186	9.30796
252187	9.91832
252188	10.5221
252190	9.25652
252195	10.8337
252196	10.7151
252197	10.8484
252198	10.892
252199	9.16928
252200	10.5099
252202	9.04313
252203	10.419
252204	11.0173
252205	10.9517
252206	9.10228
252207	10.1552
252208	10.9796
252209	10.4367
252210	10.7424
252211	9.60785
252213	10.0506
252215	10.3841
252216	8.98956
252219	10.8384
252220	9.40184
252221	10.294
252222	10.1487
252223	10.4459
252224	9.96389
252225	9.96567
252226	10.4883
252227	10.1266
252228	10.6013
252229	10.2228
252230	10.0344
252231	10.3275
252232	10.4871
252233	9.2704
252234	10.8921
252235	11.3718
252236	9.70652
252237	9.11353
252239	10.3578
252240	10.574
252241	10.8329
252242	10.5401
252243	9.5292
252244	10.7046
252245	10.8061
252246	10.8181
252247	9.59119
252248	10.3536
252249	10.1997
252250	10.6726
252251	10.9239
252252	11.1131
252253	10.6881
252254	10.704
252255	10.5903
252256	10.8281
252257	11.1926
252258	10.5731
252259	10.4825
252260	11.1411
252261	9.96598
252262	9.05133
252263	9.58888
252264	9.43623
252265	10.114
252266	10.2373
252267	9.0821
252268	9.3158
252270	10.065
252271	11.2007
252272	10.9026
252273	11.4787
252274	9.45683
252276	11.1189
252277	10.8168
252278	9.75193
252279	10.8599
252280	10.4134
252282	10.6846
252283	10.8122
252284	9.97806
252285	9.16374
252286	10.6343
252287	11.3342
252288	10.629
252289	11.4288
252290	9.57169
252291	9.87141
252292	10.5044
252293	10.0183
252294	10.7086
252295	8.9606
252296	9.44415
252300	9.61093
252301	9.90066
252302	10.4062
252303	10.6088
252304	11.4557
252305	10.4709
252306	10.2335
252307	10.3878
252308	10.7593
252309	10.2336
252310	10.8887
252311	10.5414
252312	10.9913
252313	11.0581
252314	10.2344
252315	9.92903
252316	9.93289
252317	10.9988
252318	11.3391
252319	9.19203
252320	10.7525
252321	10.7453
252322	10.2836
252323	9.69247
252325	11.0114
252327	10.3044
252328	10.4811
252329	10.7814
252330	10.5172
252331	10.7476
252332	10.9774
252333	10.5964
252334	11.2413
252335	10.9084
252336	9.31742
252337	10.373
252338	11.1556
252339	10.6048
252340	11.1822
252341	11.0491
252342	11.0418
252343	10.7022
252344	11.6194
252345	10.5472
252356	9.71867
260744	10.9894
260745	10.391
260752	10.4693
260753	10.6921
260754	10.7819
260755	10.786
260756	11.1648
260757	10.2813
260761	10.7881
260762	10.3547
260763	10.7808
260764	11.0662
260765	10.6085
260766	10.467
260767	10.7322
260768	10.4252
260770	10.2544
260771	8.64332
260772	10.6757
260773	8.90639
260774	10.9997
260775	10.3309
260776	10.9988
260778	11.1143
260779	9.58493
260780	9.92061
260781	10.6292
260782	9.33134
260783	10.8264
260784	10.6607
260785	11.103
260786	11.0823
260787	10.5939
260788	10.6395
260789	11.3594
260790	9.4122
260791	10.9824
260792	9.49615
260795	10.9741
260796	10.7406
260797	9.47321
260798	9.38668
260799	10.4156
260800	10.9474
260801	9.76412
260802	10.4041
260803	10.6766
260804	8.84042
260805	10.4417
260806	10.8433
260807	10.6779
260808	10.6619
260809	9.05961
260810	10.8041
260811	10.672
260812	10.8926
260813	10.8386
260814	10.5797
260815	10.9044
260816	10.5774
260817	10.9765
260818	10.2044
260819	10.9538
260820	10.7921
260821	10.2383
260822	10.3751
260823	10.1407
260824	10.1834
260825	10.5842
260826	10.5876
260827	10.2123
260830	9.97521
260832	9.97943
260833	10.4371
260834	9.58805
260835	10.4321
260836	9.1303
260837	9.76941
260838	10.4293
260839	9.7014
260840	10.4853
260841	10.9605
260842	10.5062
260843	9.59129
260844	10.6033
260845	10.6013
260846	11.2218
260847	10.3664
260848	9.55596
260849	10.8493
260850	11.2119
260851	10.9185
260853	11.19
260854	10.5035
260855	10.0248
260856	10.4314
260857	10.2126
260858	10.2808
260859	10.5229
260860	10.3643
260861	10.7109
260862	10.0667
260863	10.2392
260864	11.0136
260865	10.8736
260866	10.7585
260867	10.9979
260868	10.4287
260869	10.7117
260870	10.2915
260871	11.1887
260872	10.0137
260874	10.5339
260876	9.80277
260877	10.1196
260878	10.796
260879	11.0472
260880	10.7687
260881	9.97955
260882	10.2246
260883	10.4178
260884	10.6813
260885	11.6696
260886	10.3667
260887	11.1385
260888	10.7848
260889	11.4121
260890	10.0563
260891	10.9783
260892	11.0488
260893	10.7174
260894	10.5778
260895	10.8246
260896	10.0142
260897	10.6998
260898	11.3296
260899	9.88328
260900	9.88852
260901	9.5155
260902	10.5038
260903	9.89562
260906	9.95807
260907	10.1275
260908	10.6689
260909	10.3103
260910	10.9018
260911	10.9688
260912	10.4561
260913	10.877
260914	10.2583
260915	11.2761
260916	10.2564
260917	10.4534
260918	11.1667
260919	11.003
260920	11.6721
260921	11.4886
260922	10.1927
260923	9.75881
260924	11.0018
260925	10.7731
260926	10.5735
260927	10.1441
260928	9.70439
260929	9.46546
260932	10.4935
260933	10.2005
260935	10.2321
260936	10.9413
260937	11.0548
260938	9.34314
260939	10.0024
260940	10.7778
260941	10.2217
260942	11.0022
260943	11.1634
260944	9.36355
260945	10.8968
260946	9.86932
260947	10.7976
260948	10.9048
260949	11.0583
260950	10.6234
260951	10.9654
260952	9.94855
260953	10.1952
260954	11.0584
260955	9.99769
260956	9.95837
260957	10.4052
260958	11.1896
260959	10.1151
260960	10.5867
260961	10.5668
260962	10.6308
260963	10.4638
260964	9.87086
260965	9.80135
260966	9.47112
260967	10.0483
260968	10.7385
260969	9.40035
260970	10.264
260972	10.9355
260973	10.4986
260974	9.84391
260975	10.6615
260976	9.57413
260977	10.8132
260978	10.3446
260979	10.7172
260980	10.9707
260981	10.2012
260982	11.0401
260983	10.1513
260984	10.9006
260985	10.9977
260986	10.2134
260987	11.0405
260988	10.4053
260989	11.0379
260990	10.1993
260991	10.4383
260992	10.5752
260993	11.0119
260994	11.1912
260995	10.2859
260996	10.2415
260997	9.95639
260998	10.8166
260999	9.86093
261000	10.8334
261001	10.1449
261002	10.4404
261003	9.65604
261004	10.9698
261005	10.2318
261006	10.2359
261007	11.1327
261008	9.97898
261009	10.9519
261010	9.09929
261011	9.00878
261012	10.0174
261013	10.5271
261014	10.7149
261015	10.8192
261016	10.4585
261017	11.3171
261019	10.4105
261020	10.9317
261021	10.8883
261022	10.7688
261023	10.1863
261024	10.438
261025	10.4853
261026	10.6378
261027	10.1048
261028	9.26815
261029	9.40113
261030	9.74558
261031	9.07623
261032	10.8559
261033	10.1307
261034	9.76771
261035	10.0918
261036	11.0455
261040	10.4457
261041	9.65631
261042	11.0355
261043	8.96456
261044	10.9263
261045	10.4966
261046	10.9881
261047	10.966
261048	9.51297
261049	10.0741
261050	8.78703
261051	11.3763
261052	11.0807
261053	9.53972
261054	10.7365
261055	9.40958
261056	10.8915
261058	10.5943
261059	10.443
261061	10.9768
261062	10.9392
261063	10.0475
261064	9.15568
261065	10.8927
261066	9.45331
261067	8.77518
261068	10.2944
261069	10.5257
261070	10.9712
261071	10.6502
261072	10.6848
261073	10.394
261074	8.93293
261075	10.0746
261076	9.61237
261077	10.4559
261078	10.1595
261079	10.674
261080	11.1832
261081	10.4723
261082	10.768
261083	10.4148
261084	10.6015
261085	10.5147
261086	9.65138
261087	10.0588
261088	10.9294
261089	9.79662
261090	10.0617
261091	9.06301
261092	9.6281
261093	10.6701
261094	10.6885
261095	10.6525
261096	10.019
261097	9.98168
261098	10.1067
261099	10.6508
261100	9.42427
261101	9.87146
261102	9.91241
261103	9.96207
261105	10.573
261108	10.3336
261109	10.6474
261110	10.53
261111	10.113
261112	9.8903
261113	10.5492
261114	10.4957
261116	10.5775
261117	9.87801
261118	10.1321
261119	10.3525
261120	8.64638
261121	10.5685
261122	10.1961
261123	11.0175
261124	10.6674
261125	10.741
261126	10.7829
261127	9.84935
261128	10.7437
261129	10.9966
261130	10.8338
261131	10.8201
261132	10.7307
261133	10.3678
261134	10.4858
261135	11.0294
261136	10.7748
261137	10.7405
261138	10.7613
261139	10.4191
261140	11.124
261141	11.1241
261142	11.0711
261143	10.557
261144	10.6636
261145	10.1485
261146	10.757
261147	10.684
261148	10.5868
261149	10.6596
261150	10.4898
261151	9.92653
261152	10.0522
261153	9.74453
261154	9.42957
261155	9.12912
261156	9.97322
261157	10.4481
261158	10.4963
261159	10.7378
261160	10.1093
261162	11.0471
261163	10.9654
261164	10.767
261166	11.0795
261169	9.28029
261172	11.2312
261173	11.0576
261174	10.2905
261175	10.6792
261176	10.2323
261177	9.68898
261178	10.1788
261179	10.9197
261180	11.1535
261181	10.744
261182	10.5053
261183	9.62549
261184	9.25089
261185	11.0258
261186	10.1911
261187	10.7246
261188	10.5495
261189	10.1191
261190	10.5054
261191	10.5904
261192	11.2449
261193	9.03327
261194	10.8748
261195	10.0575
261196	10.4944
261197	9.75378
261198	10.3024
261199	10.5947
261200	10.8189
261201	10.6688
261202	10.1866
261203	10.6186
261204	9.46637
261205	9.6635
261206	9.80492
261207	8.7161
261208	10.667
261209	10.037
261211	10.7354
261212	10.1595
261213	9.9611
261217	11.3086
261218	10.585
261219	10.1095
261220	10.6038
261221	11.2276
261222	10.0758
261225	9.79769
261226	8.76791
261227	10.9409
261228	10.8493
261229	11.0834
261230	10.6302
261231	10.2391
261232	10.9201
261233	10.9842
261234	11.0015
261235	9.94702
261236	10.0089
261237	11.3752
261238	11.0969
261239	9.96922
261240	9.06179
261241	10.2226
261242	8.66633
261243	9.46332
261244	10.7217
261245	10.6163
261246	10.5581
261247	10.4086
261248	9.77533
261249	9.17889
261250	10.5194
261251	10.4698
261252	10.5982
261254	11.22
261256	10.8647
261258	9.40341
261259	9.90646
261260	9.61142
261261	11.5709
261262	9.76497
261263	10.8959
261264	10.0676
261265	10.3748
261266	10.5504
261267	10.8751
261268	10.9085
261269	10.6451
261270	10.5849
261271	10.7313
261272	9.41393
261273	10.9574
261274	9.93391
261275	9.34908
261276	10.0119
261277	9.58695
261278	9.62864
261279	10.0838
261280	11.2102
261281	9.25417
261282	10.4215
261283	10.2369
261284	9.1183
261285	11.044
261286	10.461
261287	11.1317
261289	10.1023
261290	10.4836
261291	10.9176
261292	11.0032
261293	10.4096
261294	10.9976
261295	9.99994
261296	10.0058
261297	10.3448
261298	9.79684
261299	10.7627
261300	11.0747
261301	10.0109
261302	10.1261
261303	10.1142
261304	11.2372
261305	10.0907
261306	10.2341
261307	11.1055
261308	10.6511
261309	10.7325
261310	10.7936
261311	10.4696
261312	10.698
261313	10.374
261314	10.1148
261315	10.7359
261316	10.6946
261317	10.3874
261318	10.89
261319	10.5134
261320	8.89298
261322	9.80804
261323	9.68475
261324	9.97368
261325	10.8568
261326	10.8219
261327	10.9144
261328	9.80054
261330	10.6915
261331	9.32546
261332	9.87291
261333	9.11903
261334	11.3779
261335	11.5345
261336	10.4084
261337	10.4548
261338	9.67768
261339	10.2247
261340	9.70246
261341	8.92697
261342	10.2799
261343	10.6043
261344	10.7013
261345	10.4482
261346	10.5486
261347	10.9517
261348	10.6923
261349	10.4918
261350	10.7965
261351	9.90125
261352	11.0272
261353	9.73204
261354	9.81009
261355	9.88747
261356	8.97395
261357	9.74815
261358	9.80579
261359	11.3374
261360	8.99324
261361	10.896
261362	10.5365
261363	10.144
261364	10.8587
261365	10.9431
261366	10.1736
261367	11.1395
261368	10.2681
261371	10.2803
261372	9.16564
261373	10.7614
261374	9.0809
261375	10.1908
261376	8.84948
261377	10.5706
261378	10.2167
261379	9.14738
261380	11.0962
261381	10.5441
261382	11.3905
261383	10.74
261384	10.8345
261385	10.9817
261386	10.4622
261387	11.0728
261388	11.0214
261389	11.3317
261390	11.2053
261391	11.1968
261392	9.75349
261393	10.6081
261394	10.082
261395	10.8908
261396	10.8803
261397	10.7148
261398	10.3516
261399	10.9278
261400	10.2691
261401	9.27315
261402	10.7039
261403	10.8943
261405	10.3541
261406	10.6131
261407	9.4427
261408	10.2634
261409	9.97599
261410	10.8166
261412	10.5328
261413	9.95133
261414	9.04262
261415	11.07
261416	9.00346
261417	11.2659
261418	9.95649
261419	10.7813
261420	10.9766
261421	10.9625
261422	9.95734
261423	9.94596
261424	9.22819
261425	10.584
261426	11.2046
261427	10.7433
261428	10.4587
261429	9.86186
261430	10.0791
261431	9.97478
261432	10.8581
261433	11.2842
261434	10.3493
261435	9.58013
261436	9.59362
261437	11.076
261438	9.22858
261439	10.81
261440	9.74574
261441	10.6422
261442	9.91444
261443	10.348
261444	10.7865
261445	9.94699
261446	10.8138
261447	8.88985
261448	9.68
261450	9.73238
261451	11.2988
261452	11.0277
261453	10.8682
261454	8.58328
261455	10.268
261456	10.8198
261457	10.0106
261458	10.3867
261459	10.8616
261460	10.0194
261461	10.286
261462	11.2672
261463	10.3568
261464	10.8431
261465	10.4722
261466	10.6863
261467	10.0891
261468	10.724
261470	10.6809
261471	11.1415
261472	10.1158
261473	10.206
261474	10.9574
261476	10.4488
261477	9.85126
261478	10.6001
261480	9.76247
261481	10.977
261482	9.35218
261483	9.71823
261484	9.8411
261485	11.2349
261486	9.56319
261487	10.861
261488	9.55455
261489	9.67572
261490	10.6665
261491	10.8425
261492	9.66483
261493	10.5822
261494	11.3795
261495	10.6353
261496	10.4818
261497	11.1134
261498	9.04895
261499	11.0642
261500	9.38298
261501	10.4545
261502	10.8032
261503	10.1862
261504	10.7652
261505	10.8379
261506	9.10044
261507	10.2263
261508	9.96992
261510	11.3279
261511	10.6719
261515	11.0952
261517	9.71178
261518	8.8832
261519	9.36653
261520	10.8647
261521	10.7204
261522	9.37935
261523	10.8733
261524	11.2063
261525	10.539
261526	11.3157
261527	11.4896
261528	11.0868
261529	10.4042
261530	11.3063
261531	11.0322
261532	10.9786
261533	9.90307
261534	10.8216
261535	10.7024
261536	9.8033
261537	11.2045
261538	10.5331
261539	10.692
261540	9.10325
261541	10.4334
261542	10.7401
261544	11.3697
261545	10.0698
261547	11.317
261548	10.5058
261549	9.79907
261550	10.9151
261551	10.9547
261552	11.1548
261553	10.774
261554	11.532
261555	11.1097
261556	9.54432
261557	10.3234
261558	11.353
261559	11.5632
261560	10.2006
261561	10.1494
261562	10.3201
261563	9.90494
261564	9.18889
261565	10.8163
261566	9.59493
261568	10.0961
261569	11.0429
261570	10.9841
261571	9.92439
261572	9.91868
261573	10.3152
261574	9.47928
261575	10.3236
261576	9.52754
261577	10.9071
261578	9.85056
261579	10.3052
261580	11.195
261581	10.8222
261582	11.3551
261583	10.6176
261584	10.9622
261585	10.8606
261586	10.2853
261587	10.3951
261588	11.2698
261589	10.8589
261590	9.87925
261591	9.91671
261592	9.64147
261593	11.0528
261594	8.97936
261595	10.489
261597	9.07374
261598	10.3484
261599	10.1547
261600	10.3189
261601	9.3466
261602	10.3077
261603	11.0663
261604	10.1086
261605	10.9451
261606	10.5434
261607	11.1442
261608	10.863
261609	11.441
261610	9.57233
261611	10.5456
261612	8.81548
261613	10.5321
261614	11.2573
261615	10.0868
261616	9.88626
261617	10.4839
261618	10.488
261619	10.1005
261620	10.2608
261621	9.96518
261622	11.3944
261623	11.2494
261624	10.1232
261625	11.0809
261626	11.1079
261627	11.3109
261628	10.7946
261629	9.58071
261630	10.8832
261631	11.1244
261632	9.23493
261633	10.7305
261634	10.637
261635	10.7178
261642	9.33032
261643	9.91964
261644	9.87328
261645	9.16018
261646	10.6458
261647	10.604
261648	10.9549
261649	10.7688
261650	10.8885
261651	10.0375
261652	10.6972
261653	10.7931
261654	10.8826
261655	9.22527
261656	9.81254
261658	10.6996
261659	10.6379
261660	9.0837
261661	10.7188
261662	10.3896
261663	11.3611
261664	11.2661
261665	10.5396
261666	11.1202
261668	10.9524
261669	11.1832
261670	10.4609
261671	10.096
261672	11.0836
261673	10.3985
261674	9.68782
261675	10.6547
261676	11.0445
261677	10.3068
261678	10.6044
261679	10.8562
261680	9.76116
261681	10.8129
261683	10.4728
261684	10.6488
261685	10.5162
261686	8.85459
261687	10.208
261688	9.84157
261689	10.3404
261690	9.91248
261691	10.1487
261692	11.039
261693	10.3104
261694	8.58662
261695	10.3233
261696	10.1112
261697	10.1552
261698	11.1765
261699	10.7547
261700	9.51609
261701	11.29
261702	10.0353
261703	10.8326
261704	10.1817
261705	10.5348
261706	11.2985
261707	10.4196
261708	9.8504
261709	10.8358
261710	9.55418
261711	10.6586
261712	10.2873
261713	10.0649
261715	9.6224
261716	10.0836
261717	10.2331
261718	10.6668
261719	9.72171
261720	10.6617
261721	9.61535
261722	10.8111
261723	9.38675
261724	9.99784
261725	10.7167
261726	10.5362
261727	10.4045
261728	10.0034
261729	10.3611
261730	10.0848
261731	9.64085
261732	10.0173
261733	10.7798
261734	10.4469
261735	10.1012
261736	9.91126
261737	11.362
261738	8.65091
261739	9.42427
261740	11.473
261741	9.68979
261742	10.5637
261744	8.69089
261745	10.4409
261747	10.7925
261748	8.89332
261749	10.4616
261750	10.4055
261751	9.87394
261752	10.9504
261753	11.2535
261754	11.1309
261755	11.3113
261756	9.11608
261757	8.76547
261758	9.60935
261759	11.792
261760	9.51562
261761	9.81504
261762	10.4361
261763	10.3544
261764	10.2185
261765	10.7586
261766	8.9481
261771	10.7861
261772	9.27761
261773	9.58792
261774	10.5904
261775	10.0961
261776	10.9774
261777	10.768
261778	10.9264
261779	9.87224
261780	10.3051
261781	10.7336
261782	10.8354
261783	9.88614
261784	9.1611
261785	8.60663
261786	9.64684
261787	11.2045
261788	10.5505
261789	10.1216
261790	10.8911
261791	9.7978
261792	11.3501
261794	10.8793
261795	10.8826
261798	10.9212
261799	9.65808
261800	10.9285
261801	10.4736
261802	10.6961
261803	10.7065
261804	10.4041
261805	10.5558
261806	11.1659
261807	10.7743
261808	10.7523
261809	10.8315
261810	10.4278
261811	10.8963
261812	10.864
261813	10.7604
261814	10.5547
261815	11.2367
261816	10.9015
261817	11.069
261818	10.1169
261819	9.03869
261820	10.058
261821	9.87979
261822	10.8357
261823	9.29121
261825	10.9409
261826	10.6686
261827	10.6628
261828	9.97613
261829	11.0738
261830	10.5978
261831	9.67714
261832	10.1521
261835	11.6865
261836	10.801
261838	10.5867
261839	8.84611
261840	10.9263
261842	11.0478
261843	10.8121
261844	10.3388
261845	11.1438
261846	10.7998
261847	10.2054
261848	11.1511
261849	10.2752
261850	10.6068
261851	10.3115
261852	10.9786
261853	10.806
261854	10.7611
261855	10.6975
261856	10.9258
261857	11.1225
261858	11.3536
261859	10.0315
261860	11.1968
261861	11.1532
261862	10.8657
261863	10.7947
261864	10.6828
261865	10.8587
261866	10.5872
261867	10.1201
261868	10.6336
261869	10.8953
261870	10.6804
261871	9.27812
261872	10.4276
261873	10.7381
261875	10.8661
261876	8.51138
261877	11.0732
261878	10.4226
261879	10.9052
261880	9.82562
261881	9.68857
261882	10.3722
261883	11.2732
261884	10.1352
261885	9.38492
261886	10.6171
261887	10.0796
261889	10.3234
261890	10.8901
261891	11.2275
261892	9.93595
261893	10.0012
261894	10.8999
261895	10.577
261896	9.60032
261897	10.368
261898	10.9619
261899	9.92385
261900	9.82564
261901	11.0709
261902	9.85351
261903	9.62247
261904	10.8756
261905	10.9031
261906	9.21113
261907	10.5616
261910	10.474
261911	9.41624
261912	11.0165
261913	10.2191
261914	11.0405
261915	10.9236
261916	10.9395
261917	10.7937
261918	10.8485
261919	10.0468
261920	10.622
261921	9.40651
261922	10.2957
261923	9.44181
261924	11.0837
261925	11.1951
261926	10.8152
261927	10.2444
261928	9.8054
261929	9.43997
261930	10.8591
261931	10.6729
261932	11.1076
261934	11.2354
261936	9.9184
261937	10.8642
261938	11.1408
261941	10.9947
261942	10.7118
261943	11.0545
261944	9.42238
261945	11.2563
261946	10.7811
261947	11.1245
261948	11.3194
261949	10.8419
261950	10.8172
261951	10.3799
261952	11.0629
