catid,logMstar,z
1.65066E+18,11.05973564,0.06205648
1.65066E+18,11.63590711,0.1650701
1.65066E+18,11.34433534,0.1283136
1.65066E+18,11.64538897,0.2419888
1.65066E+18,11.38920799,0.06445974
1.65066E+18,10.99961357,0.06355014
1.65066E+18,10.98478475,0.06489055
1.65067E+18,10.75400713,0.06419187
1.65067E+18,11.55066037,0.2135803
1.65067E+18,10.91647054,0.06183618
1.65067E+18,10.79743853,0.06443466
1.65067E+18,11.55476772,0.1989225
1.65067E+18,11.859284,0.1680969
1.65068E+18,11.53368997,0.1647693
1.65068E+18,10.78490065,0.06161869
1.65068E+18,11.6168538,0.1656494
1.65068E+18,11.89893996,0.2695756
1.65068E+18,11.34241457,0.06476352
1.65068E+18,11.7398446,0.06247392
1.65069E+18,11.58918087,0.1668185
1.65069E+18,11.50674705,0.1990578
1.65069E+18,11.80192994,0.06226742
1.6507E+18,11.43132354,0.1655307
1.6507E+18,11.25803178,0.06373383
1.6507E+18,11.62745457,0.149574
1.65071E+18,11.58029112,0.09225371
1.65071E+18,12.06036078,0.2427047
1.65071E+18,11.56529554,0.1632375
1.65072E+18,11.3295758,0.1820952
1.65072E+18,11.79942764,0.2444146
1.65072E+18,11.87682156,0.2956414
1.65073E+18,11.47796003,0.173352
1.65073E+18,11.42236817,0.1666759
1.65074E+18,11.48843338,0.1306462
1.65074E+18,11.70462225,0.1235967
1.65074E+18,11.68061261,0.2428243
1.6517E+18,11.46602128,0.1395858
1.6517E+18,11.32119698,0.177324
1.6517E+18,11.54000522,0.1368805
1.65172E+18,11.38865083,0.1345368
1.65173E+18,11.24156925,0.1391488
1.65173E+18,11.53166711,0.1775208
1.65175E+18,11.08912198,0.1432769
1.65175E+18,11.42092879,0.1227154
1.65176E+18,11.32141634,0.1147095
1.65177E+18,11.67249052,0.1594097
1.65177E+18,11.80643782,0.1200943
1.65177E+18,11.54484339,0.2238048
1.65178E+18,11.23721592,0.1609782
1.65179E+18,11.54012605,0.125432
1.6518E+18,11.47400555,0.06544203
1.65181E+18,10.87717779,0.04083165
1.65182E+18,11.67994688,0.2462568
1.65182E+18,11.15963835,0.1568557
1.65183E+18,11.89681306,0.2266903
1.65183E+18,10.82979476,0.04074856
1.65185E+18,11.25480636,0.1574176
1.65186E+18,11.52537511,0.1837443
1.7643E+18,11.36115563,0.1210293
1.7643E+18,11.02234022,0.05273061
1.76431E+18,10.45885824,0.05232979
1.76433E+18,11.8415887,0.1701051
1.76433E+18,11.5124425,0.1709112
1.76434E+18,11.34559727,0.08139654
1.76434E+18,11.23735667,0.1550422
1.76435E+18,11.06294018,0.1661649
1.76437E+18,11.67790749,0.217347
1.76437E+18,11.37064404,0.0827658
1.76437E+18,11.17923356,0.1817725
1.76439E+18,11.08377925,0.08177295
1.76439E+18,11.19316885,0.05187586
1.76441E+18,11.44936488,0.1532016
1.76442E+18,11.01580573,0.1315477
1.76442E+18,10.96586804,0.08162517
1.76445E+18,11.45077527,0.2833669
1.76446E+18,11.45758557,0.1911088
1.76542E+18,11.47852749,0.1157666
1.76546E+18,11.73515886,0.1730567
1.76546E+18,11.90893186,0.1931705
1.76546E+18,11.56236557,0.1957069
1.76547E+18,11.66611503,0.254112
1.76547E+18,11.72217192,0.2055739
1.76548E+18,11.61900862,0.2071066
1.76549E+18,11.64330827,0.2247971
1.7655E+18,11.45589993,0.2059169
1.76551E+18,11.28020821,0.1161149
1.76551E+18,12.10792121,0.2734884
1.76552E+18,11.74119746,0.2255765
1.76552E+18,11.47849183,0.08598716
1.76553E+18,11.2057495,0.1592808
1.76553E+18,10.2756991,0.03462844
1.76553E+18,11.73478111,0.2623138
1.76554E+18,11.28932068,0.05455227
1.76555E+18,11.36760005,0.05349552
1.76555E+18,10.82481689,0.0537833
1.76555E+18,11.51053732,0.0536694
1.76559E+18,11.43407273,0.2000321
1.76654E+18,11.67909259,0.1950326
1.76655E+18,11.55272365,0.1596813
1.76655E+18,11.69663682,0.1948369
1.76656E+18,11.15683961,0.05358326
1.76656E+18,11.33785834,0.1934606
1.76656E+18,11.89892559,0.224687
1.76657E+18,11.70693027,0.1731628
1.76658E+18,11.39699262,0.08161759
1.76658E+18,11.21045455,0.0818368
1.76659E+18,11.75089333,0.1156281
1.76659E+18,11.70626305,0.1573104
1.76659E+18,11.71850661,0.1924679
1.7666E+18,10.57103594,0.02297745
1.76663E+18,11.94580249,0.1536435
1.76663E+18,11.11006761,0.1499904
1.76664E+18,11.15416556,0.155022
1.76664E+18,11.35828353,0.1300243
1.76664E+18,11.51628999,0.1505656
1.76665E+18,12.05275926,0.2629823
1.76665E+18,11.50412867,0.1133803
1.76665E+18,11.47069105,0.1321192
1.76665E+18,10.33022331,0.03511659
1.76665E+18,11.17620565,0.1528287
1.76665E+18,11.24973311,0.1551022
1.76667E+18,11.35926021,0.1157522
1.76667E+18,11.45668324,0.1917272
1.76668E+18,11.1201782,0.153747
1.76669E+18,11.42925595,0.1929603
1.7667E+18,11.29911745,0.09487954
1.76769E+18,11.66608333,0.2074658
1.7677E+18,11.40088158,0.1313062
1.76771E+18,11.30433443,0.1888233
1.76771E+18,11.59614176,0.2174565
1.76771E+18,11.51430787,0.2167443
1.76772E+18,11.7913788,0.1509936
1.76772E+18,11.56935924,0.2118981
1.76772E+18,11.19154,0.06159198
1.76772E+18,11.5549313,0.1533486
1.76773E+18,11.07436909,0.06087795
1.76773E+18,11.72872701,0.1985254
1.76774E+18,11.65068497,0.2109447
1.76774E+18,11.85142427,0.2324907
1.76774E+18,10.99196455,0.08983094
1.76775E+18,11.14318877,0.03098538
1.76775E+18,11.5185884,0.1747265
1.76775E+18,11.35975752,0.1824236
1.76775E+18,11.7870614,0.1748502
1.76776E+18,11.63483453,0.2040571
1.36125E+18,11.02418803,0.06465414
1.36126E+18,11.8661295,0.2901734
1.36126E+18,11.84419962,0.1101607
1.36126E+18,11.41919892,0.1089211
1.36126E+18,11.71112707,0.1745992
1.36126E+18,11.13651016,0.06611955
1.36126E+18,11.19413287,0.04699314
1.36127E+18,11.44462697,0.1963949
1.36128E+18,11.74697655,0.2390556
1.36128E+18,11.74019431,0.173312
1.36129E+18,11.57428226,0.169632
1.36129E+18,10.65264997,0.08465906
1.36129E+18,11.46742121,0.06845407
1.3613E+18,10.99870067,0.04725284
1.3613E+18,11.57133263,0.1620442
1.3613E+18,11.12431512,0.06685156
1.36131E+18,11.84357891,0.2127532
1.36133E+18,11.88559569,0.2892375
1.36134E+18,11.56098365,0.2070689
1.36134E+18,10.50202586,0.0696191
1.36135E+18,11.63895287,0.1739245
1.36135E+18,11.21434859,0.1070463
1.36135E+18,10.41011954,0.05284308
1.36136E+18,11.77308517,0.215317
1.36137E+18,10.97267077,0.0742345
1.36139E+18,11.23744766,0.06504278
1.36235E+18,10.51890448,0.0388051
1.36235E+18,10.6883235,0.06744701
1.36236E+18,11.77794257,0.1257602
1.36236E+18,11.56761399,0.1176747
1.36236E+18,11.63470308,0.2197806
1.36236E+18,11.39379306,0.06674661
1.36237E+18,10.41581497,0.06640463
1.79822E+18,11.83958054,0.1953394
1.79823E+18,10.8280703,0.05965023
1.79824E+18,11.64802784,0.1752017
1.79824E+18,11.35124803,0.1498661
1.79824E+18,11.71921913,0.2674579
1.79919E+18,11.32401949,0.03236156
1.79919E+18,11.02615961,0.1023804
1.7992E+18,11.51234022,0.1017628
1.7992E+18,11.35884084,0.1237416
1.79921E+18,11.69575389,0.1085827
1.79921E+18,11.80206443,0.09750878
1.79921E+18,11.51634039,0.1249884
1.79922E+18,10.63690842,0.0657681
1.79922E+18,11.03185124,0.04814138
1.79922E+18,11.79778642,0.1075856
1.79922E+18,11.6042783,0.161328
1.79924E+18,11.47106342,0.201837
1.79924E+18,11.73350359,0.2376444
1.79925E+18,11.73424865,0.1529576
1.79925E+18,11.56229251,0.1901527
1.79925E+18,11.53497289,0.1266759
1.79925E+18,11.06902599,0.04378686
1.79927E+18,11.2968707,0.09664237
1.79927E+18,11.34116739,0.05130963
1.79928E+18,11.56928622,0.1660784
1.79928E+18,11.48170674,0.06162197
1.79928E+18,11.45911841,0.1510691
1.79929E+18,11.61486138,0.2319884
1.79929E+18,11.61644635,0.1497496
1.7993E+18,11.63176752,0.2340341
1.7993E+18,11.13418961,0.0533179
1.79931E+18,11.68526975,0.2347271
1.79931E+18,11.90820125,0.2356915
1.79931E+18,11.69453683,0.2379481
1.79931E+18,11.79186498,0.2409007
1.79931E+18,11.2489345,0.06155736
1.79932E+18,11.5490436,0.207322
1.79932E+18,11.52559639,0.09690699
1.79932E+18,11.38141799,0.09770665
1.79933E+18,11.602959,0.1820311
1.79934E+18,11.61709511,0.1454897
1.79934E+18,10.60689027,0.03263723
1.79934E+18,11.40665334,0.0323363
1.79935E+18,11.78458196,0.2380217
1.79935E+18,11.00065298,0.03245135
1.79935E+18,11.8089145,0.2210039
1.79935E+18,11.17152004,0.1085379
1.79936E+18,11.20342992,0.08750752
1.80032E+18,11.50588122,0.1768694
1.80032E+18,11.50249063,0.1624128
1.80035E+18,11.36609575,0.1617892
1.80036E+18,11.37026694,0.1629909
1.80037E+18,11.66873349,0.1091114
1.80037E+18,11.34408526,0.1423389
1.80038E+18,10.45552572,0.03163736
1.80039E+18,11.67923534,0.06538841
1.80039E+18,11.51989624,0.1441889
1.8004E+18,11.49991247,0.1221132
1.8004E+18,10.91429066,0.03197763
1.80041E+18,11.69255187,0.1080407
1.80041E+18,11.11305774,0.1600992
1.80042E+18,10.98687816,0.05317835
1.80042E+18,11.46711918,0.1135009
1.80043E+18,11.48015754,0.1176135
1.80044E+18,11.67518685,0.1436362
1.80044E+18,11.18789359,0.1440644
1.80044E+18,11.77335849,0.1831586
1.80044E+18,11.50759972,0.2073358
1.80044E+18,10.48369998,0.03202728
1.80045E+18,11.59597686,0.21344
1.80045E+18,11.29827602,0.1299508
1.80045E+18,11.6131504,0.09469576
1.80045E+18,11.36476275,0.1828877
1.80046E+18,11.45302308,0.1874303
1.80046E+18,11.90683326,0.1838635
1.80047E+18,11.35820392,0.1193386
1.80047E+18,11.10259477,0.03259562
1.80048E+18,11.13917101,0.1405801
1.80048E+18,11.40104434,0.1823044
1.80145E+18,11.52594762,0.1612621
1.80145E+18,11.43696797,0.1318395
1.80145E+18,11.26232419,0.05329031
1.80145E+18,11.69664177,0.05329745
1.80146E+18,11.09068304,0.04587054
1.80146E+18,11.3649296,0.1750076
1.80147E+18,11.83337586,0.1460057
1.80147E+18,11.44427892,0.09144171
1.80148E+18,11.3283203,0.06427356
1.8015E+18,11.72196965,0.2366112
1.8015E+18,10.883649,0.09789819
1.80151E+18,11.56198974,0.08872436
1.80151E+18,11.8464174,0.08885854
1.80152E+18,10.40273325,0.03333023
1.80152E+18,11.37086422,0.08837433
1.80152E+18,11.46339587,0.1804118
1.80153E+18,11.99170796,0.1885207
1.80154E+18,11.13190667,0.06284834
1.80154E+18,11.47188101,0.146438
1.80154E+18,11.54631445,0.1823449
1.80154E+18,11.81300431,0.1955396
1.80154E+18,11.09864304,0.03706918
1.80155E+18,11.52130244,0.1430694
1.80155E+18,10.49002066,0.03284365
1.80155E+18,11.43660744,0.1306154
1.80156E+18,11.68132506,0.1813723
1.80156E+18,11.53532489,0.197556
1.80156E+18,11.40658715,0.09400821
1.80157E+18,11.52148556,0.1465356
1.80158E+18,11.75524461,0.188566
1.80158E+18,11.36488403,0.05405917
1.80159E+18,10.87489598,0.09411955
1.80159E+18,11.21263037,0.04785164
1.80159E+18,11.4680096,0.09457085
1.80257E+18,11.82259433,0.2551756
1.80257E+18,11.68165129,0.185174
1.80257E+18,11.37417496,0.1283207
1.80258E+18,11.86751834,0.2475941
1.80258E+18,11.57900884,0.2192454
1.80258E+18,11.38455748,0.05238507
1.80259E+18,10.98672409,0.09690399
1.80259E+18,11.27901606,0.1507975
1.80259E+18,11.56935648,0.1313823
1.8026E+18,11.51810148,0.1311133
1.8026E+18,11.64235339,0.1645408
1.8026E+18,10.85898993,0.05547681
1.80261E+18,11.77324158,0.1569681
1.80261E+18,10.76572617,0.07897862
1.80261E+18,11.25867161,0.1313037
1.80262E+18,11.7262733,0.2065833
1.80262E+18,11.57427355,0.1709877
1.80262E+18,11.76458233,0.1633997
1.80263E+18,11.38203869,0.1310866
1.80263E+18,11.60255571,0.1000799
1.80264E+18,11.67757253,0.1695428
1.80265E+18,10.61247144,0.0295215
1.80265E+18,11.59941157,0.1897545
1.80266E+18,11.09975464,0.06347567
1.80266E+18,11.23981162,0.06394504
1.80267E+18,11.83305995,0.1692208
1.80268E+18,11.36963762,0.1352834
1.80268E+18,11.49977004,0.09355696
1.80268E+18,10.05584788,0.02431173
1.80269E+18,11.25268253,0.1764872
1.8027E+18,11.57295237,0.2068178
1.80271E+18,11.06121914,0.05496727
1.80271E+18,11.47512255,0.1971237
1.80272E+18,11.70054234,0.1911103
1.80273E+18,10.75043212,0.02192742
1.80273E+18,11.05208798,0.0800779
1.80274E+18,11.6324123,0.218094
1.80274E+18,11.46554662,0.1382493
1.80369E+18,11.80299682,0.2196389
1.80369E+18,10.39025267,0.0771189
1.80369E+18,11.59360742,0.08562575
1.8037E+18,11.56838,0.09315958
1.80371E+18,11.66683065,0.2195278
1.80371E+18,11.72425283,0.2191024
1.80372E+18,11.48379295,0.09259649
1.80373E+18,11.85047829,0.1302148
1.80373E+18,11.84563337,0.1301096
1.80374E+18,11.81232931,0.1854526
1.80374E+18,11.77114821,0.1501755
1.80375E+18,11.56091846,0.2207476
1.80375E+18,11.56651355,0.08760539
1.80375E+18,11.54372161,0.1303554
1.80375E+18,11.30056443,0.04301807
1.80376E+18,11.52579917,0.2110909
1.80376E+18,12.15736802,0.2201391
1.80376E+18,10.3217452,0.02691756
1.80376E+18,11.60774363,0.2204508
1.80377E+18,11.82555622,0.2182763
1.34885E+18,10.80975939,0.09745385
1.34885E+18,11.6528752,0.08633441
1.34886E+18,11.51941999,0.08687939
1.34887E+18,11.86796906,0.2488638
1.34887E+18,11.88451492,0.3008715
1.34888E+18,10.4614308,0.02376215
1.34888E+18,11.60768963,0.0418694
1.34888E+18,11.77208921,0.2480753
1.34889E+18,11.489762,0.2235294
1.34889E+18,11.40879027,0.1446614
1.3489E+18,11.54062882,0.163766
1.3489E+18,11.69442434,0.2127127
1.34891E+18,11.10263928,0.1414539
1.34892E+18,11.55157148,0.08962701
1.34892E+18,11.5511483,0.1854715
1.34893E+18,11.74650812,0.08746532
1.34893E+18,11.2173002,0.08630849
1.34894E+18,11.64902074,0.1393039
1.34895E+18,11.59629207,0.1864191
1.34896E+18,11.44077019,0.08628702
1.34896E+18,11.48876119,0.1253074
1.34896E+18,10.67891254,0.09076249
1.34897E+18,10.81627112,0.1247312
1.34898E+18,10.47613973,0.02399876
1.34898E+18,11.46480045,0.09436569
1.34898E+18,11.07211124,0.09683222
1.34899E+18,11.73075324,0.1432912
1.349E+18,11.3139851,0.0961677
1.349E+18,10.72407607,0.09613464
1.349E+18,11.45554822,0.09551302
1.34996E+18,11.55719113,0.09399097
1.34996E+18,11.35730121,0.09617484
1.34998E+18,11.84579009,0.2352682
1.34998E+18,10.97975261,0.04095525
1.34999E+18,11.48131075,0.2167118
1.35001E+18,11.2842453,0.1646352
1.35001E+18,11.43497977,0.1241129
1.35002E+18,11.59953146,0.2119847
1.35003E+18,11.48456216,0.1362751
1.35004E+18,11.65383893,0.2537437
1.35005E+18,10.51910087,0.0873739
1.35005E+18,11.57981756,0.09708694
1.35006E+18,11.44489466,0.08869956
1.35006E+18,11.55821948,0.226942
1.35006E+18,11.28078701,0.08590104
1.35006E+18,11.85258729,0.2222923
1.35006E+18,11.44343824,0.1262208
1.35006E+18,11.11506738,0.08773109
1.35008E+18,11.40884091,0.1867062
1.35008E+18,12.02577994,0.09644588
1.35009E+18,10.64736545,0.04142797
1.35011E+18,11.53461645,0.1882088
1.35011E+18,11.62442357,0.127666
1.35012E+18,11.31473326,0.1674988
1.35012E+18,11.14676641,0.1670745
1.35013E+18,11.57601396,0.1514264
1.35013E+18,11.78706164,0.09556513
1.35109E+18,10.92778542,0.09171695
1.35109E+18,11.66243036,0.1976615
1.35109E+18,11.35107139,0.09682886
1.35111E+18,10.98478974,0.07091972
1.35112E+18,11.54152444,0.1940604
1.35114E+18,12.08065147,0.2408406
1.35114E+18,11.12937005,0.0413512
1.35115E+18,11.88775587,0.2720996
1.83302E+18,11.47739165,0.07394365
1.83303E+18,11.21754125,0.154733
1.83305E+18,11.4481852,0.1651133
1.83306E+18,11.71875103,0.2501763
1.83306E+18,10.90305555,0.08533473
1.83306E+18,11.21146868,0.1657737
1.83307E+18,11.61382005,0.2323675
1.83308E+18,11.20609158,0.08855395
1.83308E+18,11.65916411,0.1164951
1.83308E+18,10.94228048,0.0550015
1.83308E+18,11.48604725,0.1162356
1.83308E+18,11.81727459,0.2601414
1.83309E+18,11.32374582,0.1626393
1.83309E+18,10.77599889,0.04847493
1.83309E+18,11.59621718,0.1658399
1.8331E+18,11.64725299,0.1323767
1.8331E+18,11.43352258,0.08712097
1.8331E+18,11.13300545,0.07323381
1.8331E+18,11.0437221,0.07713088
1.83312E+18,11.76374468,0.1978875
1.84873E+18,11.8153697,0.1639135
1.84873E+18,9.980065528,0.02758435
1.84874E+18,11.06540643,0.1532865
1.84874E+18,10.25429121,0.06494415
1.84874E+18,11.26085911,0.149857
1.84875E+18,11.04773462,0.02711022
1.84876E+18,11.58187564,0.1513976
1.84878E+18,11.52630764,0.1498591
1.84878E+18,11.62485962,0.2072599
1.84879E+18,10.37670539,0.02777043
1.84881E+18,11.84918392,0.2485316
1.84882E+18,11.84924005,0.2459683
1.84883E+18,11.47255191,0.161724
1.84883E+18,11.24002637,0.05019369
1.84884E+18,10.12190695,0.02530521
1.84885E+18,11.56447241,0.1654378
1.84886E+18,11.60398646,0.2084452
1.84886E+18,11.53946468,0.1704046
1.84886E+18,11.12770382,0.05473433
1.84887E+18,11.19971965,0.1649534
1.84887E+18,10.80369472,0.06001582
1.84887E+18,11.65770293,0.1641179
1.84888E+18,11.02096378,0.09543066
1.84889E+18,11.73131748,0.1520484
1.84889E+18,11.58475227,0.1506291
1.8489E+18,10.94152078,0.06645597
1.84986E+18,11.00287071,0.02808598
1.84986E+18,11.22440265,0.1087603
1.84986E+18,11.20599262,0.1709383
1.84987E+18,11.90399775,0.2740258
1.84988E+18,11.46486926,0.2058138
1.84988E+18,11.26962902,0.1526655
1.84988E+18,11.56145141,0.1524013
1.84988E+18,11.1897516,0.06727289
1.8499E+18,11.38124291,0.06654711
1.8499E+18,10.77865976,0.02837297
1.84991E+18,12.07484044,0.3264897
1.84991E+18,11.45582869,0.195302
1.84992E+18,10.94622873,0.02729222
1.84993E+18,11.48480708,0.1988824
1.84993E+18,11.61537949,0.1984223
1.84993E+18,11.58226689,0.173646
1.84994E+18,11.3875263,0.1522708
1.84994E+18,11.45139642,0.1535733
1.84995E+18,11.90296207,0.2475369
1.84996E+18,11.22914922,0.1701123
1.84996E+18,11.54175521,0.1587595
1.84997E+18,11.65982762,0.2116763
1.84998E+18,11.50828645,0.1711499
1.84998E+18,11.3428471,0.06647763
1.85E+18,10.85408551,0.03318981
1.85E+18,11.44595068,0.09497929
1.85001E+18,9.83083877,0.01115604
1.85001E+18,11.31451063,0.1863978
1.85001E+18,11.82086763,0.2127547
1.85002E+18,9.688425795,0.01049082
1.85002E+18,11.89867372,0.1709648
1.85002E+18,10.76253637,0.09273877
1.85099E+18,10.99106119,0.03269764
1.85099E+18,11.30469708,0.07752381
1.851E+18,11.40240874,0.07564175
1.851E+18,11.64054023,0.2104204
1.85101E+18,10.63562617,0.02841071
1.85102E+18,10.5312055,0.02825765
1.85102E+18,11.58188819,0.1891268
1.85102E+18,11.51420154,0.1721242
1.85102E+18,11.45376195,0.1940449
1.85102E+18,11.91958103,0.1931977
1.85103E+18,10.78547389,0.02826449
1.85103E+18,11.39999386,0.1729762
1.85103E+18,11.66390796,0.1763759
1.85103E+18,11.43664212,0.1939787
1.85104E+18,11.87135087,0.1939442
1.85105E+18,11.42835581,0.170378
1.85105E+18,11.75840621,0.1932793
1.85105E+18,11.97456262,0.1913081
1.85106E+18,11.70927954,0.1705902
1.85106E+18,11.80139815,0.1278349
1.85106E+18,11.29327052,0.1604556
1.85106E+18,10.14058223,0.02835418
1.85107E+18,9.790709298,0.02777649
1.85107E+18,11.15855836,0.1609512
1.85107E+18,11.72305888,0.2084902
1.85108E+18,11.66631032,0.1720199
1.85108E+18,11.59162208,0.1296962
1.85108E+18,11.83913046,0.2756168
1.85108E+18,11.56990296,0.2127052
1.85108E+18,11.59592232,0.1717876
1.85109E+18,11.66395426,0.1744263
1.8511E+18,10.4858472,0.02822364
1.85111E+18,11.41529981,0.1844393
1.85111E+18,11.49986619,0.1494032
1.85111E+18,11.3661007,0.1531793
1.85111E+18,11.57402703,0.2156891
1.85111E+18,10.81588458,0.04871172
1.85111E+18,10.47618392,0.02804603
1.85112E+18,11.16474919,0.04889495
1.85112E+18,10.40636537,0.0289014
1.85114E+18,10.06737532,0.02920803
1.85114E+18,11.51595083,0.1627799
1.85115E+18,10.86964712,0.0587183
1.85211E+18,11.30992191,0.05752653
1.85211E+18,11.42952603,0.07037862
1.85212E+18,11.47220554,0.04482877
1.85212E+18,11.73261899,0.2428217
1.85212E+18,11.74340645,0.1220354
1.85212E+18,11.38225247,0.1863556
1.85213E+18,11.23384696,0.1249483
1.85214E+18,11.47778263,0.1508742
1.85214E+18,11.83360349,0.2531052
1.85216E+18,11.36585753,0.1888042
1.85216E+18,11.70507477,0.1827404
1.85216E+18,11.7710069,0.1921434
1.85218E+18,11.68781845,0.2111219
1.85218E+18,11.32605901,0.09938029
1.85218E+18,11.59948222,0.1909905
1.85218E+18,11.57411664,0.1281875
1.85218E+18,11.44651197,0.08430481
1.85219E+18,11.450149,0.1882092
1.57067E+18,11.28078678,0.1445045
1.57069E+18,11.66051888,0.2165546
1.57069E+18,11.48508842,0.136234
1.57069E+18,11.29694307,0.1519366
1.5707E+18,11.72091621,0.135462
1.57072E+18,11.5552071,0.1784621
1.57072E+18,11.40112247,0.1328679
1.57073E+18,11.38489806,0.1027497
1.57073E+18,11.65169758,0.1361024
1.57073E+18,10.92172371,0.130877
1.57073E+18,11.20062439,0.134161
1.57073E+18,11.31423238,0.2055668
1.57074E+18,11.79110238,0.2476122
1.57074E+18,11.18695338,0.07515471
1.57074E+18,11.83548737,0.209009
1.57075E+18,11.4036655,0.07076533
1.57077E+18,10.73590744,0.07078447
1.57077E+18,11.63641026,0.213357
1.57078E+18,11.52597554,0.1839725
1.57078E+18,11.78017981,0.1425362
1.57078E+18,11.20319498,0.07004381
1.57079E+18,11.84598724,0.1604872
1.57079E+18,11.76964521,0.2136111
1.57079E+18,11.62660458,0.1617793
1.5708E+18,11.34705537,0.1281104
1.5708E+18,11.89485566,0.2477923
1.5708E+18,11.00933448,0.07143756
1.5708E+18,11.41638886,0.1623563
1.57177E+18,11.64073351,0.1716232
1.57178E+18,11.62632095,0.1879801
1.5718E+18,11.82213588,0.259405
1.57181E+18,11.95244468,0.3060302
1.57183E+18,11.79509531,0.2466852
1.57184E+18,11.31251462,0.1416646
1.57184E+18,11.43327466,0.0817145
1.57186E+18,10.94609751,0.08333472
1.57186E+18,11.56717864,0.1632085
1.57186E+18,11.82684634,0.2492528
1.57186E+18,11.22099852,0.1776213
1.57186E+18,11.61528501,0.2467137
1.57186E+18,11.67823428,0.2348779
1.57187E+18,11.79111257,0.2493131
1.57188E+18,11.54164869,0.08209773
1.57188E+18,11.44019441,0.2015855
1.57189E+18,11.62005011,0.2010987
1.57189E+18,11.6062662,0.2016904
1.5719E+18,11.15516777,0.07187246
1.57191E+18,11.14828544,0.1501423
1.57192E+18,11.48930202,0.1703181
1.57192E+18,11.06722698,0.07967213
1.57193E+18,11.40831372,0.183728
1.57289E+18,11.72632001,0.233357
1.5729E+18,11.60449038,0.1916305
1.5729E+18,11.38709225,0.1150119
1.5729E+18,11.35889281,0.1541254
1.57292E+18,12.10470242,0.3366733
1.57292E+18,11.63211046,0.2039056
1.57293E+18,11.59366988,0.1941735
1.57294E+18,10.78501203,0.1083218
1.57294E+18,11.67817955,0.1853878
1.57294E+18,11.9156661,0.2991154
1.57295E+18,11.32947374,0.1976108
1.57295E+18,11.49380904,0.1603468
1.57296E+18,10.97220929,0.169769
1.57296E+18,11.47103937,0.1831668
1.57296E+18,11.31659958,0.1320729
1.57297E+18,11.52620353,0.1692622
1.57297E+18,11.63016621,0.1794945
1.57297E+18,11.74328382,0.2546005
1.57298E+18,11.52206327,0.0803485
1.57298E+18,10.22493793,0.02633826
1.57298E+18,11.44381356,0.1833318
1.573E+18,11.81367826,0.2748957
1.57301E+18,12.12000664,0.1566151
1.57303E+18,11.72627297,0.1291463
1.57304E+18,11.62790706,0.2338574
1.57304E+18,10.62366108,0.01605944
1.57401E+18,11.44016124,0.1649481
1.57401E+18,10.55380765,0.02987542
1.57401E+18,11.03252993,0.05186132
1.57402E+18,11.31021142,0.1457246
1.57402E+18,11.25891865,0.1448185
1.57403E+18,10.98617169,0.1341698
1.57403E+18,10.39682175,0.03679774
1.57404E+18,11.58144562,0.2290014
1.57404E+18,11.66194486,0.1429697
1.57404E+18,11.53012202,0.1611888
1.57405E+18,11.45291166,0.1204008
1.57405E+18,11.62550033,0.1200211
1.57409E+18,11.81192429,0.2784003
1.57409E+18,11.56882388,0.191388
1.57411E+18,11.37958931,0.2049474
1.57411E+18,10.78918909,0.0282891
1.57413E+18,11.30226472,0.1510102
1.57414E+18,11.80371405,0.09176098
1.57415E+18,11.14330987,0.09402914
1.57416E+18,11.83880288,0.2055119
1.57416E+18,10.46968284,0.0308055
1.57416E+18,11.40037537,0.1664662
1.57416E+18,11.52197221,0.2230308
1.57417E+18,11.46271139,0.1703568
1.57417E+18,11.820286,0.1668932
1.57418E+18,12.13607164,0.250021
1.57418E+18,11.40956442,0.1817379
1.57514E+18,11.66169796,0.1568232
1.57515E+18,11.56948864,0.1817615
1.57515E+18,11.55479376,0.1581607
1.57515E+18,11.41898817,0.1954675
1.57515E+18,11.63732351,0.2054517
1.57516E+18,11.64542268,0.197723
1.57516E+18,11.22570701,0.1538493
1.57516E+18,10.71842439,0.02966765
1.57516E+18,11.58270736,0.2052263
1.57517E+18,11.69929513,0.203464
1.57519E+18,11.82681629,0.2116381
1.57519E+18,11.71592064,0.2058057
1.5752E+18,11.11099293,0.1145878
1.5752E+18,11.55205351,0.05546788
1.5752E+18,11.43411094,0.1984812
1.57521E+18,11.11504064,0.09937941
1.57521E+18,11.92440353,0.2035848
1.57521E+18,10.87485715,0.02975655
1.57521E+18,11.59176682,0.2067163
1.57522E+18,10.39744497,0.02901171
1.57522E+18,10.76489664,0.03611216
1.57523E+18,11.78242801,0.1664382
1.57527E+18,11.53046971,0.1850296
1.57528E+18,11.14554799,0.1646776
1.57528E+18,11.56503632,0.1643235
1.57528E+18,11.66316042,0.2256942
1.57529E+18,10.76750496,0.0295318
1.57529E+18,11.94167122,0.2045932
1.57529E+18,11.51215374,0.2040085
1.57529E+18,10.82461767,0.06335734
1.5753E+18,10.16293442,0.04161031
1.57626E+18,11.59489427,0.09893446
1.57628E+18,11.35001087,0.1428469
1.57628E+18,11.15789906,0.1555583
1.57628E+18,11.40923058,0.1528935
1.57629E+18,11.75655119,0.2038632
1.57629E+18,11.14357748,0.06539198
1.57629E+18,11.58192479,0.1942768
1.57629E+18,11.58537314,0.1961062
1.57629E+18,11.43322675,0.1951712
1.5763E+18,11.79860197,0.1960638
1.57631E+18,11.49751532,0.153874
1.57631E+18,11.26370268,0.1107703
1.57631E+18,11.6921909,0.2514288
1.57631E+18,11.56690864,0.1248821
